1	1.00.0012	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs121	sbX12	sbCrs12	sbL7964	sbSI7854	sbSlt13871		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13871
0	2.00.0007	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs130	sbX13	sbCrs13	sbL7819	sbSI7856	sbSlt13872		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13872
1	1.00.0013	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs131	sbX13	sbCrs13	sbL7964	sbSI7857	sbSlt13873		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13873
0	1.00.0014	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs140	sbX14	sbCrs14	sbL7964	sbSI7859	sbSlt13874		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13874
1	3.00.0007	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs141	sbX14	sbCrs14	sbL7820	sbSI7858	sbSlt13875		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13875
0	2.00.0008	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs150	sbX15	sbCrs15	sbL7819	sbSI7861	sbSlt13876		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13876
1	1.00.0015	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs151	sbX15	sbCrs15	sbL7964	sbSI7862	sbSlt13877		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13877
0	3.00.0008	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs160	sbX16	sbCrs16	sbL7820	sbSI7860	sbSlt13878		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13878
1	1.00.0016	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs161	sbX16	sbCrs16	sbL7964	sbSI7863	sbSlt13879		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13879
0	1.00.0019	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs180	sbX18	sbCrs18	sbL7964	sbSI7867	sbSlt13882		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13882
1	1.00.0018	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs181	sbX18	sbCrs18	sbL7964	sbSI7866	sbSlt13883		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13883
0	1.00.0020	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs190	sbX19	sbCrs19	sbL7964	sbSI7869	sbSlt13884		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13884
1	4.00.0001	WHALE LAKE	WH	1	male			WH		sbSG7950	2				1	sbCrs191	sbX19	sbCrs19	sbL7821	sbSI7868	sbSlt13885		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13885
0	1.00.0021	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs200	sbX20	sbCrs20	sbL7964	sbSI7871	sbSlt13886		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13886
1	4.00.0002	WHALE LAKE	WH	1	male			WH		sbSG7950	2				1	sbCrs201	sbX20	sbCrs20	sbL7821	sbSI7870	sbSlt13887		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13887
0	1.00.0023	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs210	sbX21	sbCrs21	sbL7964	sbSI7873	sbSlt13888		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13888
1	1.00.0022	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs211	sbX21	sbCrs21	sbL7964	sbSI7872	sbSlt13889		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13889
0	1.00.0024	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs220	sbX22	sbCrs22	sbL7964	sbSI7875	sbSlt13890		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13890
1	4.00.0003	WHALE LAKE	WH	1	male			WH		sbSG7950	2				1	sbCrs221	sbX22	sbCrs22	sbL7821	sbSI7874	sbSlt13891		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:14 PM	13891
0	1.00.0025	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs230	sbX23	sbCrs23	sbL7964	sbSI7888	sbSlt13892		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13892
1	3.00.0009	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs231	sbX23	sbCrs23	sbL7820	sbSI7887	sbSlt13893		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13893
0	1.00.0026	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs240	sbX24	sbCrs24	sbL7964	sbSI7890	sbSlt13894		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13894
1	3.00.0010	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs241	sbX24	sbCrs24	sbL7820	sbSI7889	sbSlt13895		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13895
0	1.00.0028	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs250	sbX25	sbCrs25	sbL7964	sbSI7892	sbSlt13896		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13896
1	1.00.0027	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs251	sbX25	sbCrs25	sbL7964	sbSI7891	sbSlt13897		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13897
0	1.00.0030	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs260	sbX26	sbCrs26	sbL7964	sbSI7894	sbSlt13898		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13898
1	1.00.0029	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs261	sbX26	sbCrs26	sbL7964	sbSI7893	sbSlt13899		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13899
0	1.00.0032	RABBIT SLOUGH	RS	0	female			RS		sbSG7950	2				1	sbCrs270	sbX27	sbCrs27	sbL7964	sbSI7896	sbSlt13900		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13900
1	1.00.0031	RABBIT SLOUGH	RS	1	male			RS		sbSG7950	2				1	sbCrs271	sbX27	sbCrs27	sbL7964	sbSI7895	sbSlt13901		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13901
0	32.00.0002	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs280	sbX28	sbCrs28	sbL7820	sbSI7904	sbSlt13902		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13902
1	32.00.0001	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs281	sbX28	sbCrs28	sbL7820	sbSI7903	sbSlt13903		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13903
0	32.00.0004	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs290	sbX29	sbCrs29	sbL7820	sbSI7906	sbSlt13904		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13904
1	32.00.0003	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs291	sbX29	sbCrs29	sbL7820	sbSI7905	sbSlt13905		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13905
0	32.00.0006	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs300	sbX30	sbCrs30	sbL7820	sbSI7908	sbSlt13906		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13906
1	32.00.0005	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs301	sbX30	sbCrs30	sbL7820	sbSI7907	sbSlt13907		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13907
0	32.00.0008	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs310	sbX31	sbCrs31	sbL7820	sbSI7910	sbSlt13908		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13908
1	32.00.0007	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs311	sbX31	sbCrs31	sbL7820	sbSI7909	sbSlt13909		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13909
0	32.00.0010	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs320	sbX32	sbCrs32	sbL7820	sbSI7912	sbSlt13910		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13910
1	32.00.0009	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs321	sbX32	sbCrs32	sbL7820	sbSI7911	sbSlt13911		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13911
0	33.00.0002	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs330	sbX33	sbCrs33	sbL7819	sbSI7915	sbSlt13912		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13912
1	33.00.0001	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs331	sbX33	sbCrs33	sbL7819	sbSI7914	sbSlt13913		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13913
0	33.00.0004	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs340	sbX34	sbCrs34	sbL7819	sbSI7917	sbSlt13914		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13914
1	33.00.0003	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs341	sbX34	sbCrs34	sbL7819	sbSI7916	sbSlt13915		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13915
0	32.00.0012	BOOT LAKE	BT	0	female			BT		sbSG7950	2				1	sbCrs350	sbX35	sbCrs35	sbL7820	sbSI7919	sbSlt13916		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13916
1	32.00.0011	BOOT LAKE	BT	1	male			BT		sbSG7950	2				1	sbCrs351	sbX35	sbCrs35	sbL7820	sbSI7918	sbSlt13917		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13917
0	33.00.0006	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs360	sbX36	sbCrs36	sbL7819	sbSI7921	sbSlt13918		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13918
1	33.00.0005	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs361	sbX36	sbCrs36	sbL7819	sbSI7920	sbSlt13919		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13919
0	33.00.0008	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs370	sbX37	sbCrs37	sbL7819	sbSI7923	sbSlt13920		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13920
1	33.00.0007	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs371	sbX37	sbCrs37	sbL7819	sbSI7922	sbSlt13921		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13921
0	33.00.0010	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs380	sbX38	sbCrs38	sbL7819	sbSI7925	sbSlt13922		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13922
1	33.00.0009	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs381	sbX38	sbCrs38	sbL7819	sbSI7924	sbSlt13923		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13923
0	33.00.0012	BEAR PAW LAKE	BP	0	female			BP		sbSG7950	2				1	sbCrs390	sbX39	sbCrs39	sbL7819	sbSI7927	sbSlt13924		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13924
1	33.00.0011	BEAR PAW LAKE	BP	1	male			BP		sbSG7950	2				1	sbCrs391	sbX39	sbCrs39	sbL7819	sbSI7926	sbSlt13925		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13925
0	27.00.0003	BOOT LAKE/RABBIT SLOUGH	BT/RS	0	female	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs400	sbX40	sbCrs40	sbL11708	sbSI7950	sbSlt13926		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13926
1	27.00.0001	BOOT LAKE/RABBIT SLOUGH	BT/RS	1	male	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs401	sbX40	sbCrs40	sbL11708	sbSI7947	sbSlt13927		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13927
0	27.00.0003	BOOT LAKE/RABBIT SLOUGH	BT/RS	0	female	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs410	sbX41	sbCrs41	sbL11708	sbSI7950	sbSlt13928		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13928
1	27.00.0001	BOOT LAKE/RABBIT SLOUGH	BT/RS	1	male	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs411	sbX41	sbCrs41	sbL11708	sbSI7947	sbSlt13929		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13929
0	27.00.0004	BOOT LAKE/RABBIT SLOUGH	BT/RS	0	female	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs420	sbX42	sbCrs42	sbL11708	sbSI7951	sbSlt13930		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13930
1	27.00.0002	BOOT LAKE/RABBIT SLOUGH	BT/RS	1	male	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs421	sbX42	sbCrs42	sbL11708	sbSI7948	sbSlt13931		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13931
0	26.00.0001	RABBIT SLOUGH/WHALE LAKE	RS/WH	0	female	6/20/1999		RS X WH		sbSG7950	2				1	sbCrs430	sbX43	sbCrs43	sbL11710	sbSI7945	sbSlt13932		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13932
